id,type,person_id,label,display_name,orcid
person:A5035210768,person,A5035210768,Lynn Smith‐Lovin,Lynn Smith‐Lovin,https://orcid.org/0000-0002-8211-4719
person:A5019206666,person,A5019206666,Léon Bottou,Léon Bottou,https://orcid.org/0000-0002-9894-8128
person:A5072009257,person,A5072009257,Léon Festinger,Léon Festinger,
person:A5052129734,person,A5052129734,M Abraham,M Abraham,https://orcid.org/0000-0001-6363-2521
person:A5023440342,person,A5023440342,M D Joshi,M D Joshi,
person:W1964184380-person-7,person,W1964184380-person-7,M Kurabayashi,M Kurabayashi,
person:W1964184380-person-0,person,W1964184380-person-0,M Kuro-o,M Kuro-o,
person:A5109177049,person,A5109177049,M Nei,M Nei,
person:A5005864315,person,A5005864315,M ROWLAND,M ROWLAND,
person:A5057711739,person,A5057711739,M. B. Wilk,M. B. Wilk,
person:A5084320362,person,A5084320362,M. D. Rijnaard,M. D. Rijnaard,
person:A5067142016,person,A5067142016,M. E. J. Newman,M. E. J. Newman,https://orcid.org/0000-0002-0907-1660
person:A5040774720,person,A5040774720,M. E. Leonowicz,M. E. Leonowicz,
person:A5112445766,person,A5112445766,M. Hamilton,M. Hamilton,https://orcid.org/0000-0001-5500-8681
person:A5004307122,person,A5004307122,M. Hashem Pesaran,M. Hashem Pesaran,https://orcid.org/0000-0001-5936-363X
person:A5062738098,person,A5062738098,M. Hauer,M. Hauer,https://orcid.org/0000-0001-7463-3191
person:A5076142044,person,A5076142044,M. I. Katsnelson,M. I. Katsnelson,
person:A5049067083,person,A5049067083,M. J. Irwin,M. J. Irwin,https://orcid.org/0000-0002-2191-9038
person:A5073456299,person,A5073456299,M. Kawaguti,M. Kawaguti,
person:A5110874699,person,A5110874699,M. Klee,M. Klee,
person:A5105362085,person,A5105362085,M. Kossov,M. Kossov,
person:A5042998619,person,A5042998619,M. Liendl,M. Liendl,
person:A5077055351,person,A5077055351,M. M. Phillips,M. M. Phillips,https://orcid.org/0000-0003-2734-0796
person:A5108421497,person,A5108421497,M. Maire,M. Maire,
person:A5110000776,person,A5110000776,M. N. Rosenbluth,M. N. Rosenbluth,
person:A5111928724,person,A5111928724,M. Nagamatu,M. Nagamatu,
person:A5031793291,person,A5031793291,M. Newville,M. Newville,https://orcid.org/0000-0001-6938-1014
person:A5051757056,person,A5051757056,M. Okamura,M. Okamura,https://orcid.org/0000-0002-5552-1706
person:A5014703870,person,A5014703870,M. O’Keeffe,M. O’Keeffe,
person:A5111921036,person,A5111921036,M. P. Lawton,M. P. Lawton,
person:A5060571853,person,A5060571853,M. Pabst,M. Pabst,https://orcid.org/0000-0002-3412-6846
person:A5047995033,person,A5047995033,M. R. Garey,M. R. Garey,
person:A5039600762,person,A5039600762,M. Shoji,M. Shoji,https://orcid.org/0000-0003-0655-7347
person:A5110081154,person,A5110081154,M. van Glabbeke,M. van Glabbeke,
person:A5019243934,person,A5019243934,M. Y. Kim,M. Y. Kim,
person:A5073608364,person,A5073608364,M. Zahid Hasan,M. Zahid Hasan,https://orcid.org/0000-0001-9730-3128
person:A5011919688,person,A5011919688,M.D. Provenzano,M.D. Provenzano,
person:A5109158404,person,A5109158404,M.E. Frazier,M.E. Frazier,
person:A5043692646,person,A5043692646,M.Komp,M.Komp,
person:A5082059084,person,A5082059084,M.P. Vecchi,M.P. Vecchi,
person:A5047366834,person,A5047366834,Maarit Kangas,Maarit Kangas,https://orcid.org/0000-0001-5803-4113
person:A5084197978,person,A5084197978,Mack Shelley,Mack Shelley,https://orcid.org/0000-0002-0414-5843
person:A5010086188,person,A5010086188,Madeleine Ernst,Madeleine Ernst,https://orcid.org/0000-0001-9530-3837
person:A5059103439,person,A5059103439,Madeleine Leach,Madeleine Leach,
person:A5001732927,person,A5001732927,Madhuchhanda Mazumdar,Madhuchhanda Mazumdar,
person:A5041071963,person,A5041071963,Madhuri Hegde,Madhuri Hegde,https://orcid.org/0000-0002-4500-0368
person:A5078472427,person,A5078472427,Mae Y. Li,Mae Y. Li,
person:A5025245190,person,A5025245190,Magdalena Balmaseda,Magdalena Balmaseda,https://orcid.org/0000-0002-9611-8788
person:A5051692662,person,A5051692662,Mahdi Afshari,Mahdi Afshari,https://orcid.org/0000-0002-3159-8741
person:A5033010033,person,A5033010033,Makoto Asai,Makoto Asai,https://orcid.org/0000-0001-8612-3789
person:A5090728150,person,A5090728150,Makoto Kimura,Makoto Kimura,https://orcid.org/0000-0003-0868-5334
person:A5111577938,person,A5111577938,Malcolm W. MacArthur,Malcolm W. MacArthur,
person:A5100658156,person,A5100658156,Man Liu,Man Liu,https://orcid.org/0000-0002-1390-7862
person:A5108202364,person,A5108202364,Mandar Joshi,Mandar Joshi,
person:A5063303706,person,A5063303706,Manfred Grabherr,Manfred Grabherr,https://orcid.org/0000-0001-8792-6508
person:A5058914957,person,A5058914957,Manimozhiyan Arumugam,Manimozhiyan Arumugam,https://orcid.org/0000-0002-0886-9101
person:A5007813511,person,A5007813511,Manoj M. Lalu,Manoj M. Lalu,https://orcid.org/0000-0002-0322-382X
person:A5012228981,person,A5012228981,Manu Shankar‐Hari,Manu Shankar‐Hari,https://orcid.org/0000-0002-5338-2538
person:A5074490470,person,A5074490470,Manuel A. R. Ferreira,Manuel A. R. Ferreira,https://orcid.org/0000-0001-9059-1825
person:A5114113233,person,A5114113233,Manuel Arellano,Manuel Arellano,https://orcid.org/0009-0006-9601-6251
person:A5101728847,person,A5101728847,Manuel Fuentes,Manuel Fuentes,https://orcid.org/0000-0003-1544-9612
person:A5102093613,person,A5102093613,Man‐Li C. Wu,Man‐Li C. Wu,
person:A5035946951,person,A5035946951,Mara Averick,Mara Averick,https://orcid.org/0000-0001-9659-6192
person:A5039905606,person,A5039905606,Marc A. Suchard,Marc A. Suchard,https://orcid.org/0000-0001-9818-479X
person:A5001087292,person,A5001087292,Marc G. Bellemare,Marc G. Bellemare,https://orcid.org/0000-0002-6096-0105
person:A5050838768,person,A5050838768,Marc H. Bornstein,Marc H. Bornstein,https://orcid.org/0000-0002-6810-8427
person:A5020023263,person,A5020023263,Marc Joliot,Marc Joliot,https://orcid.org/0000-0001-7792-308X
person:A5049659586,person,A5049659586,Marc Lanctot,Marc Lanctot,
person:A5068353394,person,A5068353394,Marc Lohse,Marc Lohse,https://orcid.org/0009-0005-7498-7279
person:A5109246066,person,A5109246066,Marcel A. Müller,Marcel A. Müller,
person:A5108411636,person,A5108411636,Marcel J. E. Golay,Marcel J. E. Golay,
person:A5088798234,person,A5088798234,Marcel Martin,Marcel Martin,https://orcid.org/0000-0002-0680-200X
person:A5070061359,person,A5070061359,Marco A. Marra,Marco A. Marra,https://orcid.org/0000-0001-7146-7175
person:A5039540503,person,A5039540503,Marco Matricardi,Marco Matricardi,https://orcid.org/0000-0001-7514-9473
person:A5021179422,person,A5021179422,Marco Roos,Marco Roos,https://orcid.org/0000-0002-8691-772X
person:W1990513740-person-2,person,W1990513740-person-2,Margaret M. Quinlan,Margaret M. Quinlan,
person:A5061822229,person,A5061822229,Margaret Mooney,Margaret Mooney,https://orcid.org/0000-0002-6998-8331
person:A5003332518,person,A5003332518,Mari Ohnuki,Mari Ohnuki,https://orcid.org/0000-0001-5478-6297
person:A5046692009,person,A5046692009,Maria Anisimova,Maria Anisimova,https://orcid.org/0000-0001-8145-7966
person:A5000517206,person,A5000517206,Maria Grazia Pia,Maria Grazia Pia,https://orcid.org/0000-0002-3579-9639
person:A5103872562,person,A5103872562,Mariah Farrell,Mariah Farrell,
person:A5059169253,person,A5059169253,Marianne Nieboer,Marianne Nieboer,https://orcid.org/0000-0001-8471-5342
person:A5064151220,person,A5064151220,Marianne Sullivan,Marianne Sullivan,https://orcid.org/0000-0002-4715-1143
person:A5107368587,person,A5107368587,Marica Hamsten,Marica Hamsten,
person:A5046279079,person,A5046279079,Marie‐Elisabeth Cuvelier,Marie‐Elisabeth Cuvelier,
person:A5053676578,person,A5053676578,Marijke J. van Baren,Marijke J. van Baren,https://orcid.org/0000-0002-1218-4527
person:A5087076550,person,A5087076550,Marilyn Macdonald,Marilyn Macdonald,https://orcid.org/0000-0002-0204-6278
person:A5021181975,person,A5021181975,Marion M. Bradford,Marion M. Bradford,
person:A5107405263,person,A5107405263,Marise Souto Rebelo,Marise Souto Rebelo,
person:A5089420094,person,A5089420094,Marjan van den Belt,Marjan van den Belt,
person:A5109857065,person,A5109857065,Marjorie B. Lees,Marjorie B. Lees,
person:A5047160510,person,A5047160510,Mark A. Bradford,Mark A. Bradford,https://orcid.org/0000-0002-2022-8331
person:A5055476069,person,A5055476069,Mark A. DePristo,Mark A. DePristo,https://orcid.org/0000-0001-9928-045X
person:A5065290010,person,A5065290010,Mark A. Hall,Mark A. Hall,https://orcid.org/0000-0001-6277-144X
person:A5112196905,person,A5112196905,Mark A. Moorman,Mark A. Moorman,
person:A5026460408,person,A5026460408,Mark Chaisson,Mark Chaisson,https://orcid.org/0000-0001-5395-1457
person:A5070206339,person,A5070206339,Mark Corbett,Mark Corbett,https://orcid.org/0000-0002-5937-1493
person:A5029455059,person,A5029455059,Mark D. Robinson,Mark D. Robinson,https://orcid.org/0000-0002-3048-5518
person:A5067974158,person,A5067974158,Mark D. Wilkinson,Mark D. Wilkinson,https://orcid.org/0000-0001-6960-357X
person:A5076161610,person,A5076161610,Mark E. Shields,Mark E. Shields,
person:A5054253972,person,A5054253972,Mark Everingham,Mark Everingham,
person:A5028050718,person,A5028050718,Mark F. Pittenger,Mark F. Pittenger,https://orcid.org/0000-0003-2744-1765
person:A5035549347,person,A5035549347,Mark Granovetter,Mark Granovetter,
person:A5056507889,person,A5056507889,Mark Hall,Mark Hall,https://orcid.org/0000-0003-0081-4277
person:A5053811377,person,A5053811377,Mark Iredell,Mark Iredell,
person:A5107596541,person,A5107596541,Mark J. Daly,Mark J. Daly,https://orcid.org/0000-0002-0949-8752
person:A5086907959,person,A5086907959,Mark Kosinski,Mark Kosinski,https://orcid.org/0000-0003-0563-5542
person:A5111759161,person,A5111759161,Mark L. Johnson,Mark L. Johnson,
person:A5044561793,person,A5044561793,Mark Larkin,Mark Larkin,
person:A5024201884,person,A5024201884,Mark Longair,Mark Longair,https://orcid.org/0000-0002-2192-438X
person:A5062890794,person,A5062890794,Mark M. Carhart,Mark M. Carhart,
person:A5055244038,person,A5055244038,Mark Petticrew,Mark Petticrew,https://orcid.org/0000-0002-6378-5517
person:A5071679701,person,A5071679701,Mark R. Leary,Mark R. Leary,https://orcid.org/0000-0001-9373-6081
person:A5067593473,person,A5067593473,Mark R. Pederson,Mark R. Pederson,https://orcid.org/0000-0002-1236-7438
person:A5001820478,person,A5001820478,Mark Rosetti,Mark Rosetti,
person:A5010977651,person,A5010977651,Mark S. Gordon,Mark S. Gordon,https://orcid.org/0000-0001-6893-553X
person:A5103186114,person,A5103186114,Mark Sandler,Mark Sandler,https://orcid.org/0000-0003-0352-6051
person:A5104275873,person,A5104275873,Mark T. Ross,Mark T. Ross,https://orcid.org/0000-0001-7851-1167
person:A5039828193,person,A5039828193,Mark Thompson,Mark Thompson,https://orcid.org/0000-0002-7633-1442
person:W3035965352-person-17,person,W3035965352-person-17,Mark Wiebe,Mark Wiebe,https://orcid.org/0000-0003-3603-8038
person:A5053369574,person,A5053369574,Marko Sarstedt,Marko Sarstedt,https://orcid.org/0000-0002-5424-4268
person:A5019620317,person,A5019620317,Markus Hoffmann,Markus Hoffmann,https://orcid.org/0000-0003-4603-7696
person:A5028882183,person,A5028882183,Markus Wallwiener,Markus Wallwiener,https://orcid.org/0000-0002-4139-9340
person:A5084129649,person,A5084129649,Marlon Stoeckius,Marlon Stoeckius,https://orcid.org/0000-0002-5658-029X
person:A5024677155,person,A5024677155,Marry L. McHugh,Marry L. McHugh,
person:A5111919977,person,A5111919977,Marshal F. Folstein,Marshal F. Folstein,
person:A5111864214,person,A5111864214,Marshall Folstein,Marshall Folstein,
person:A5011616795,person,A5011616795,Marta Janisková,Marta Janisková,https://orcid.org/0000-0003-2644-8068
person:W3035965352-person-13,person,W3035965352-person-13,Marten H. van Kerkwijk,Marten H. van Kerkwijk,
person:A5062440435,person,A5062440435,Martin A. Fischler,Martin A. Fischler,
person:A5018267399,person,A5018267399,Martin Ester,Martin Ester,https://orcid.org/0000-0001-7732-2815
person:A5065215114,person,A5065215114,Martin Fishbein,Martin Fishbein,
person:A5044355096,person,A5044355096,Martin Hartmann,Martin Hartmann,https://orcid.org/0000-0001-8069-5284
person:A5010891460,person,A5010891460,Martin J. van den Bent,Martin J. van den Bent,https://orcid.org/0000-0001-5710-5127
person:A5000173541,person,A5000173541,Martin Jínek,Martin Jínek,https://orcid.org/0000-0002-7601-210X
person:A5070440991,person,A5070440991,Martin Köhler,Martin Köhler,https://orcid.org/0000-0003-3386-1715
person:A5046285468,person,A5046285468,Martin Manning,Martin Manning,https://orcid.org/0000-0003-2628-6089
person:A5041484206,person,A5041484206,Martin Mächler,Martin Mächler,https://orcid.org/0000-0002-8685-9910
person:A5032450718,person,A5032450718,Martin N. Rossor,Martin N. Rossor,https://orcid.org/0000-0001-8215-3120
person:A5028893728,person,A5028893728,Martin Poenie,Martin Poenie,https://orcid.org/0000-0003-2524-4039
person:A5090908474,person,A5090908474,Martin R. Miller,Martin R. Miller,https://orcid.org/0000-0001-9971-5759
person:A5041323275,person,A5041323275,Martin Riedmiller,Martin Riedmiller,https://orcid.org/0000-0002-8465-5690
person:A5070528752,person,A5070528752,Martin Ringwald,Martin Ringwald,https://orcid.org/0000-0002-5696-5421
person:A5041250553,person,A5041250553,Martin Schlumberger,Martin Schlumberger,https://orcid.org/0000-0003-2599-4817
person:A5103098101,person,A5103098101,Martin Schneider,Martin Schneider,https://orcid.org/0000-0002-8864-6492
person:A5103638447,person,A5103638447,Martin Smith,Martin Smith,
person:A5019985343,person,A5019985343,Martin Steinegger,Martin Steinegger,https://orcid.org/0000-0001-8781-9753
person:A5056837393,person,A5056837393,Martin Taphoorn,Martin Taphoorn,https://orcid.org/0000-0001-9949-4722
person:W3003257820-person-79,person,W3003257820-person-79,Martin Thoma,Martin Thoma,
person:A5052117578,person,A5052117578,Martin Zwahlen,Martin Zwahlen,https://orcid.org/0000-0002-0064-4776
person:A5067513167,person,A5067513167,Martinus Th. van Genuchten,Martinus Th. van Genuchten,https://orcid.org/0000-0003-1654-8858
person:A5052155666,person,A5052155666,Martyn Winn,Martyn Winn,https://orcid.org/0000-0003-0496-6796
person:W3165656738-person-0,person,W3165656738-person-0,"Martínez González, Marina","Martínez González, Marina",
person:A5071266965,person,A5071266965,Marvin Turck,Marvin Turck,
person:A5008617550,person,A5008617550,Marwan Nusair,Marwan Nusair,
person:A5072451833,person,A5072451833,Mary Ann McBurnie,Mary Ann McBurnie,https://orcid.org/0000-0003-0314-220X
person:A5105301983,person,A5105301983,Mary E. Charlson,Mary E. Charlson,
person:A5110186242,person,A5110186242,Mary Jane Ferraro,Mary Jane Ferraro,
person:A5034532474,person,A5034532474,Mary L. Preuss,Mary L. Preuss,
person:A5052677693,person,A5052677693,Mary McIntosh,Mary McIntosh,
person:A5110179662,person,A5110179662,Mary Osborn,Mary Osborn,
person:A5047435579,person,A5047435579,Mary P. Koss,Mary P. Koss,https://orcid.org/0000-0001-9317-9318
person:A5026327806,person,A5026327806,Maryam Adabi,Maryam Adabi,https://orcid.org/0000-0002-5083-9061
person:A5061037631,person,A5061037631,Maryann E. Martone,Maryann E. Martone,https://orcid.org/0000-0002-8406-3871
person:A5027031712,person,A5027031712,María C. Carrillo,María C. Carrillo,https://orcid.org/0000-0003-3057-2387
person:A5081243390,person,A5081243390,Masaharu Nishimura,Masaharu Nishimura,https://orcid.org/0000-0002-6456-4361
person:A5090298420,person,A5090298420,Masahiro Kawabata,Masahiro Kawabata,https://orcid.org/0009-0003-3362-3458
person:A5091037421,person,A5091037421,Masao Kanamitsu,Masao Kanamitsu,
person:W1485283179-person-0,person,W1485283179-person-0,"Massalski, Tadeusz B. 1926-","Massalski, Tadeusz B. 1926-",
person:A5048323819,person,A5048323819,Massimo Bonavita,Massimo Bonavita,https://orcid.org/0000-0002-0392-284X
person:A5038322549,person,A5038322549,Massimo Dominici,Massimo Dominici,https://orcid.org/0000-0002-4007-1503
person:A5090166556,person,A5090166556,Massoud Maher,Massoud Maher,
person:A5060241561,person,A5060241561,Mathias Uhlén,Mathias Uhlén,https://orcid.org/0000-0002-4858-8056
person:A5026861762,person,A5026861762,Mathieu Laversanne,Mathieu Laversanne,https://orcid.org/0000-0002-1568-7218
person:W3003257820-person-3,person,W3003257820-person-3,Matt Haberland,Matt Haberland,https://orcid.org/0000-0003-4806-3601
person:A5023048831,person,A5023048831,Matt van de Rijn,Matt van de Rijn,https://orcid.org/0000-0002-1909-9739
person:A5001480237,person,A5001480237,Matteo Calandra,Matteo Calandra,https://orcid.org/0000-0003-1505-2535
person:A5003673940,person,A5003673940,Matteo Cococcioni,Matteo Cococcioni,https://orcid.org/0000-0002-1546-3513
person:A5112758519,person,A5112758519,Matthew B. Miles,Matthew B. Miles,
person:W3035965352-person-14,person,W3035965352-person-14,Matthew Brett,Matthew Brett,
person:W3003257820-person-11,person,W3003257820-person-11,Matthew Brett,Matthew Brett,
person:A5103897730,person,A5103897730,Matthew C. Jones,Matthew C. Jones,https://orcid.org/0009-0000-9788-0793
person:A5007077635,person,A5007077635,Matthew C. Wiener,Matthew C. Wiener,
person:A5112601052,person,A5112601052,Matthew Cheung,Matthew Cheung,
person:A5046781938,person,A5046781938,Matthew D. Kearse,Matthew D. Kearse,
person:A5068997042,person,A5068997042,Matthew E. Hurles,Matthew E. Hurles,https://orcid.org/0000-0002-2333-7015
person:A5015434839,person,A5015434839,Matthew E. Ritchie,Matthew E. Ritchie,https://orcid.org/0000-0002-7383-0609
person:A5006842434,person,A5006842434,Matthew G. Vander Heiden,Matthew G. Vander Heiden,https://orcid.org/0000-0002-6702-4192
person:A5113697433,person,A5113697433,Matthew H. Liang,Matthew H. Liang,
person:A5089979303,person,A5089979303,Matthew J. Page,Matthew J. Page,https://orcid.org/0000-0002-4242-7526
person:W3003257820-person-80,person,W3003257820-person-80,Matthew Newville,Matthew Newville,
person:A5044141437,person,A5044141437,Matthew R. Dillon,Matthew R. Dillon,https://orcid.org/0000-0002-7713-1952
person:A5036504609,person,A5036504609,Matthew Stephens,Matthew Stephens,https://orcid.org/0000-0001-5397-9257
person:A5077161809,person,A5077161809,Matthias Egger,Matthias Egger,https://orcid.org/0000-0001-7462-5132
person:A5053648717,person,A5053648717,Matthias Ernzerhof,Matthias Ernzerhof,https://orcid.org/0000-0001-5679-8902
person:W3003257820-person-81,person,W3003257820-person-81,Matthias Kümmerer,Matthias Kümmerer,
person:A5090940750,person,A5090940750,Matthias Mann,Matthias Mann,https://orcid.org/0000-0003-1292-4799
person:A5052174858,person,A5052174858,Matthias Thommes,Matthias Thommes,https://orcid.org/0000-0002-3702-4976
