id,type,source,target,publication_id,person_id,author_position,is_corresponding,sort_order
authored_by:publication:W2009667219->person:A5027089376,authored_by,publication:W2009667219,person:A5027089376,W2009667219,A5027089376,middle,0,2
authored_by:publication:W2009667219->person:A5054049925,authored_by,publication:W2009667219,person:A5054049925,W2009667219,A5054049925,middle,0,3
authored_by:publication:W2009667219->person:A5051541998,authored_by,publication:W2009667219,person:A5051541998,W2009667219,A5051541998,last,0,4
authored_by:publication:W2567289819->person:A5097863766,authored_by,publication:W2567289819,person:A5097863766,W2567289819,A5097863766,first,1,0
authored_by:publication:W1988091937->person:A5020738851,authored_by,publication:W1988091937,person:A5020738851,W1988091937,A5020738851,first,1,0
authored_by:publication:W1988091937->person:A5035042552,authored_by,publication:W1988091937,person:A5035042552,W1988091937,A5035042552,last,0,1
authored_by:publication:W2230728100->person:A5015070406,authored_by,publication:W2230728100,person:A5015070406,W2230728100,A5015070406,first,1,0
authored_by:publication:W2230728100->person:A5083898018,authored_by,publication:W2230728100,person:A5083898018,W2230728100,A5083898018,last,0,1
authored_by:publication:W1986407511->person:A5083138872,authored_by,publication:W1986407511,person:A5083138872,W1986407511,A5083138872,first,1,0
authored_by:publication:W1986407511->person:A5084379194,authored_by,publication:W1986407511,person:A5084379194,W1986407511,A5084379194,middle,0,1
authored_by:publication:W1986407511->person:A5110106506,authored_by,publication:W1986407511,person:A5110106506,W1986407511,A5110106506,last,0,2
authored_by:publication:W1981368803->person:A5014987686,authored_by,publication:W1981368803,person:A5014987686,W1981368803,A5014987686,first,1,0
authored_by:publication:W1981368803->person:A5082307304,authored_by,publication:W1981368803,person:A5082307304,W1981368803,A5082307304,middle,0,1
authored_by:publication:W1981368803->person:A5053648717,authored_by,publication:W1981368803,person:A5053648717,W1981368803,A5053648717,last,0,2
authored_by:publication:W2086957099->person:A5015077264,authored_by,publication:W2086957099,person:A5015077264,W2086957099,A5015077264,first,1,0
authored_by:publication:W1991794210->person:A5073258256,authored_by,publication:W1991794210,person:A5073258256,W1991794210,A5073258256,first,1,0
authored_by:publication:W1979544533->person:A5019751186,authored_by,publication:W1979544533,person:A5019751186,W1979544533,A5019751186,first,1,0
authored_by:publication:W1979544533->person:A5063903403,authored_by,publication:W1979544533,person:A5063903403,W1979544533,A5063903403,last,0,1
authored_by:publication:W2083222334->person:A5019751186,authored_by,publication:W2083222334,person:A5019751186,W2083222334,A5019751186,first,1,0
authored_by:publication:W2083222334->person:A5062208820,authored_by,publication:W2083222334,person:A5062208820,W2083222334,A5062208820,last,0,1
authored_by:publication:W2087698390->person:A5019751186,authored_by,publication:W2087698390,person:A5019751186,W2087698390,A5019751186,first,1,0
authored_by:publication:W2087698390->person:A5111532035,authored_by,publication:W2087698390,person:A5111532035,W2087698390,A5111532035,last,0,1
authored_by:publication:W1970127494->person:A5030965628,authored_by,publication:W1970127494,person:A5030965628,W1970127494,A5030965628,first,1,0
authored_by:publication:W2079105963->person:A5019751186,authored_by,publication:W2079105963,person:A5019751186,W2079105963,A5019751186,first,1,0
authored_by:publication:W2079105963->person:A5111532035,authored_by,publication:W2079105963,person:A5111532035,W2079105963,A5111532035,last,0,1
authored_by:publication:W1998866028->person:A5014987686,authored_by,publication:W1998866028,person:A5014987686,W1998866028,A5014987686,first,1,0
authored_by:publication:W1998866028->person:A5060276863,authored_by,publication:W1998866028,person:A5060276863,W1998866028,A5060276863,middle,0,1
authored_by:publication:W1998866028->person:A5067673309,authored_by,publication:W1998866028,person:A5067673309,W1998866028,A5067673309,middle,0,2
authored_by:publication:W1998866028->person:A5020941997,authored_by,publication:W1998866028,person:A5020941997,W1998866028,A5020941997,middle,0,3
authored_by:publication:W1998866028->person:A5067593473,authored_by,publication:W1998866028,person:A5067593473,W1998866028,A5067593473,middle,0,4
authored_by:publication:W1998866028->person:A5037189706,authored_by,publication:W1998866028,person:A5037189706,W1998866028,A5037189706,middle,0,5
authored_by:publication:W1998866028->person:A5033943944,authored_by,publication:W1998866028,person:A5033943944,W1998866028,A5033943944,last,0,6
authored_by:publication:W2049079467->person:A5014987686,authored_by,publication:W2049079467,person:A5014987686,W2049079467,A5014987686,first,1,0
authored_by:publication:W2049079467->person:A5036860312,authored_by,publication:W2049079467,person:A5036860312,W2049079467,A5036860312,last,0,1
authored_by:publication:W3206606417->person:A5014987686,authored_by,publication:W3206606417,person:A5014987686,W3206606417,A5014987686,first,1,0
authored_by:publication:W3206606417->person:A5060276863,authored_by,publication:W3206606417,person:A5060276863,W3206606417,A5060276863,middle,0,1
authored_by:publication:W3206606417->person:A5067673309,authored_by,publication:W3206606417,person:A5067673309,W3206606417,A5067673309,middle,0,2
authored_by:publication:W3206606417->person:A5020941997,authored_by,publication:W3206606417,person:A5020941997,W3206606417,A5020941997,middle,0,3
authored_by:publication:W3206606417->person:A5067593473,authored_by,publication:W3206606417,person:A5067593473,W3206606417,A5067593473,middle,0,4
authored_by:publication:W3206606417->person:A5023765609,authored_by,publication:W3206606417,person:A5023765609,W3206606417,A5023765609,middle,0,5
authored_by:publication:W3206606417->person:A5033943944,authored_by,publication:W3206606417,person:A5033943944,W3206606417,A5033943944,last,0,6
authored_by:publication:W2045596260->person:A5070202325,authored_by,publication:W2045596260,person:A5070202325,W2045596260,A5070202325,first,1,0
authored_by:publication:W2045596260->person:A5060196156,authored_by,publication:W2045596260,person:A5060196156,W2045596260,A5060196156,last,0,1
authored_by:publication:W2087585288->person:A5000393220,authored_by,publication:W2087585288,person:A5000393220,W2087585288,A5000393220,first,1,0
authored_by:publication:W2023271753->person:A5049788468,authored_by,publication:W2023271753,person:A5049788468,W2023271753,A5049788468,first,1,0
authored_by:publication:W2023271753->person:A5019365851,authored_by,publication:W2023271753,person:A5019365851,W2023271753,A5019365851,middle,0,1
authored_by:publication:W2023271753->person:A5009013437,authored_by,publication:W2023271753,person:A5009013437,W2023271753,A5009013437,last,0,2
authored_by:publication:W2030687437->person:A5014987686,authored_by,publication:W2030687437,person:A5014987686,W2030687437,A5014987686,first,1,0
authored_by:publication:W2052637367->person:A5014987686,authored_by,publication:W2052637367,person:A5014987686,W2052637367,A5014987686,first,1,0
authored_by:publication:W2052637367->person:A5007886751,authored_by,publication:W2052637367,person:A5007886751,W2052637367,A5007886751,last,0,1
authored_by:publication:W2036113194->person:A5082036603,authored_by,publication:W2036113194,person:A5082036603,W2036113194,A5082036603,first,1,0
authored_by:publication:W2036113194->person:A5042828879,authored_by,publication:W2036113194,person:A5042828879,W2036113194,A5042828879,last,0,1
authored_by:publication:W2083926174->person:A5046745038,authored_by,publication:W2083926174,person:A5046745038,W2083926174,A5046745038,first,1,0
authored_by:publication:W2083926174->person:A5080304823,authored_by,publication:W2083926174,person:A5080304823,W2083926174,A5080304823,last,0,1
authored_by:publication:W2753533763->person:A5102738088,authored_by,publication:W2753533763,person:A5102738088,W2753533763,A5102738088,first,1,0
authored_by:publication:W2753533763->person:A5109867375,authored_by,publication:W2753533763,person:A5109867375,W2753533763,A5109867375,last,0,1
authored_by:publication:W2024556021->person:A5053356367,authored_by,publication:W2024556021,person:A5053356367,W2024556021,A5053356367,first,1,0
authored_by:publication:W2024556021->person:A5014796220,authored_by,publication:W2024556021,person:A5014796220,W2024556021,A5014796220,last,0,1
authored_by:publication:W2028823348->person:A5113780239,authored_by,publication:W2028823348,person:A5113780239,W2028823348,A5113780239,first,1,0
authored_by:publication:W2028823348->person:A5068381373,authored_by,publication:W2028823348,person:A5068381373,W2028823348,A5068381373,middle,0,1
authored_by:publication:W2028823348->person:A5073097332,authored_by,publication:W2028823348,person:A5073097332,W2028823348,A5073097332,last,0,2
authored_by:publication:W1974907033->person:A5049187779,authored_by,publication:W1974907033,person:A5049187779,W1974907033,A5049187779,first,1,0
authored_by:publication:W3038568908->person:A5039600762,authored_by,publication:W3038568908,person:A5039600762,W3038568908,A5039600762,first,1,0
authored_by:publication:W3038568908->person:W3038568908-person-1,authored_by,publication:W3038568908,person:W3038568908-person-1,W3038568908,W3038568908-person-1,last,0,1
authored_by:publication:W4294215472->person:A5068353058,authored_by,publication:W4294215472,person:A5068353058,W4294215472,A5068353058,first,1,0
authored_by:publication:W4294215472->person:A5113499690,authored_by,publication:W4294215472,person:A5113499690,W4294215472,A5113499690,middle,0,1
authored_by:publication:W4294215472->person:A5076572041,authored_by,publication:W4294215472,person:A5076572041,W4294215472,A5076572041,middle,0,2
authored_by:publication:W4294215472->person:A5042962646,authored_by,publication:W4294215472,person:A5042962646,W4294215472,A5042962646,middle,0,3
authored_by:publication:W4294215472->person:W4294215472-person-4,authored_by,publication:W4294215472,person:W4294215472-person-4,W4294215472,W4294215472-person-4,last,0,4
authored_by:publication:W3022903699->person:A5113499690,authored_by,publication:W3022903699,person:A5113499690,W3022903699,A5113499690,first,1,0
authored_by:publication:W3022903699->person:A5042962646,authored_by,publication:W3022903699,person:A5042962646,W3022903699,A5042962646,middle,1,1
authored_by:publication:W3022903699->person:A5076572041,authored_by,publication:W3022903699,person:A5076572041,W3022903699,A5076572041,middle,1,2
authored_by:publication:W3022903699->person:A5031204654,authored_by,publication:W3022903699,person:A5031204654,W3022903699,A5031204654,middle,1,3
authored_by:publication:W3022903699->person:A5002375158,authored_by,publication:W3022903699,person:A5002375158,W3022903699,A5002375158,middle,1,4
authored_by:publication:W3022903699->person:A5070446713,authored_by,publication:W3022903699,person:A5070446713,W3022903699,A5070446713,middle,1,5
authored_by:publication:W3022903699->person:A5068789733,authored_by,publication:W3022903699,person:A5068789733,W3022903699,A5068789733,middle,1,6
authored_by:publication:W3022903699->person:A5040874215,authored_by,publication:W3022903699,person:A5040874215,W3022903699,A5040874215,middle,1,7
authored_by:publication:W3022903699->person:A5065584931,authored_by,publication:W3022903699,person:A5065584931,W3022903699,A5065584931,middle,1,8
authored_by:publication:W3022903699->person:A5068353058,authored_by,publication:W3022903699,person:A5068353058,W3022903699,A5068353058,last,1,9
authored_by:publication:W2599076725->person:A5054799659,authored_by,publication:W2599076725,person:A5054799659,W2599076725,A5054799659,first,1,0
authored_by:publication:W2599076725->person:A5042962646,authored_by,publication:W2599076725,person:A5042962646,W2599076725,A5042962646,middle,0,1
authored_by:publication:W2599076725->person:A5077161809,authored_by,publication:W2599076725,person:A5077161809,W2599076725,A5077161809,middle,0,2
authored_by:publication:W2599076725->person:A5023436129,authored_by,publication:W2599076725,person:A5023436129,W2599076725,A5023436129,middle,0,3
authored_by:publication:W2599076725->person:A5002375158,authored_by,publication:W2599076725,person:A5002375158,W2599076725,A5002375158,middle,0,4
authored_by:publication:W2599076725->person:A5014844709,authored_by,publication:W2599076725,person:A5014844709,W2599076725,A5014844709,middle,0,5
authored_by:publication:W2599076725->person:W2599076725-person-6,authored_by,publication:W2599076725,person:W2599076725-person-6,W2599076725,W2599076725-person-6,last,0,6
authored_by:publication:W2056279562->person:A5050867199,authored_by,publication:W2056279562,person:A5050867199,W2056279562,A5050867199,first,0,0
authored_by:publication:W2056279562->person:A5003674456,authored_by,publication:W2056279562,person:A5003674456,W2056279562,A5003674456,last,1,1
authored_by:publication:W2031611770->person:A5072368469,authored_by,publication:W2031611770,person:A5072368469,W2031611770,A5072368469,first,1,0
authored_by:publication:W2031611770->person:A5013558711,authored_by,publication:W2031611770,person:A5013558711,W2031611770,A5013558711,middle,0,1
authored_by:publication:W2031611770->person:A5066623854,authored_by,publication:W2031611770,person:A5066623854,W2031611770,A5066623854,last,0,2
authored_by:publication:W3120106258->person:W3120106258-person-0,authored_by,publication:W3120106258,person:W3120106258-person-0,W3120106258,W3120106258-person-0,first,1,0
authored_by:publication:W2155648052->person:A5112615448,authored_by,publication:W2155648052,person:A5112615448,W2155648052,A5112615448,first,1,0
authored_by:publication:W2112796928->person:A5001226970,authored_by,publication:W2112796928,person:A5001226970,W2112796928,A5001226970,first,1,0
authored_by:publication:W2112796928->person:A5019206666,authored_by,publication:W2112796928,person:A5019206666,W2112796928,A5019206666,middle,0,1
authored_by:publication:W2112796928->person:A5086198262,authored_by,publication:W2112796928,person:A5086198262,W2112796928,A5086198262,middle,0,2
authored_by:publication:W2112796928->person:A5026605560,authored_by,publication:W2112796928,person:A5026605560,W2112796928,A5026605560,last,0,3
authored_by:publication:W2125838338->person:A5110218997,authored_by,publication:W2125838338,person:A5110218997,W2125838338,A5110218997,first,1,0
authored_by:publication:W2130410032->person:A5109532899,authored_by,publication:W2130410032,person:A5109532899,W2130410032,A5109532899,first,1,0
authored_by:publication:W2130410032->person:A5017114712,authored_by,publication:W2130410032,person:A5017114712,W2130410032,A5017114712,middle,0,1
authored_by:publication:W2130410032->person:A5068971521,authored_by,publication:W2130410032,person:A5068971521,W2130410032,A5068971521,middle,0,2
authored_by:publication:W2130410032->person:A5014241799,authored_by,publication:W2130410032,person:A5014241799,W2130410032,A5014241799,middle,0,3
authored_by:publication:W2130410032->person:A5070668676,authored_by,publication:W2130410032,person:A5070668676,W2130410032,A5070668676,middle,0,4
authored_by:publication:W2130410032->person:A5065488391,authored_by,publication:W2130410032,person:A5065488391,W2130410032,A5065488391,middle,0,5
authored_by:publication:W2130410032->person:A5022925020,authored_by,publication:W2130410032,person:A5022925020,W2130410032,A5022925020,middle,0,6
authored_by:publication:W2130410032->person:A5018379179,authored_by,publication:W2130410032,person:A5018379179,W2130410032,A5018379179,middle,0,7
authored_by:publication:W2130410032->person:A5001449157,authored_by,publication:W2130410032,person:A5001449157,W2130410032,A5001449157,middle,0,8
authored_by:publication:W2130410032->person:A5020748592,authored_by,publication:W2130410032,person:A5020748592,W2130410032,A5020748592,middle,0,9
authored_by:publication:W2130410032->person:A5077622597,authored_by,publication:W2130410032,person:A5077622597,W2130410032,A5077622597,last,0,10
authored_by:publication:W1971421925->person:A5017906200,authored_by,publication:W1971421925,person:A5017906200,W1971421925,A5017906200,first,1,0
authored_by:publication:W1971421925->person:A5067142016,authored_by,publication:W1971421925,person:A5067142016,W1971421925,A5067142016,last,0,1
authored_by:publication:W2150926065->person:A5068063822,authored_by,publication:W2150926065,person:A5068063822,W2150926065,A5068063822,first,0,0
authored_by:publication:W2150926065->person:A5044658654,authored_by,publication:W2150926065,person:A5044658654,W2150926065,A5044658654,middle,0,1
authored_by:publication:W2150926065->person:A5065906655,authored_by,publication:W2150926065,person:A5065906655,W2150926065,A5065906655,middle,0,2
authored_by:publication:W2150926065->person:A5077542898,authored_by,publication:W2150926065,person:A5077542898,W2150926065,A5077542898,last,1,3
authored_by:publication:W2128084896->person:A5001584643,authored_by,publication:W2128084896,person:A5001584643,W2128084896,A5001584643,first,1,0
authored_by:publication:W2101108802->person:A5090187752,authored_by,publication:W2101108802,person:A5090187752,W2101108802,A5090187752,first,1,0
authored_by:publication:W2101108802->person:A5112012171,authored_by,publication:W2101108802,person:A5112012171,W2101108802,A5112012171,middle,0,1
authored_by:publication:W2101108802->person:A5111758369,authored_by,publication:W2101108802,person:A5111758369,W2101108802,A5111758369,last,0,2
authored_by:publication:W2138270253->person:A5114007683,authored_by,publication:W2138270253,person:A5114007683,W2138270253,A5114007683,first,1,0
authored_by:publication:W2138270253->person:A5035256244,authored_by,publication:W2138270253,person:A5035256244,W2138270253,A5035256244,middle,0,1
authored_by:publication:W2138270253->person:A5110225174,authored_by,publication:W2138270253,person:A5110225174,W2138270253,A5110225174,last,0,2
authored_by:publication:W2007221293->person:A5110969892,authored_by,publication:W2007221293,person:A5110969892,W2007221293,A5110969892,first,1,0
authored_by:publication:W2007221293->person:A5017751512,authored_by,publication:W2007221293,person:A5017751512,W2007221293,A5017751512,middle,0,1
authored_by:publication:W2007221293->person:A5021398871,authored_by,publication:W2007221293,person:A5021398871,W2007221293,A5021398871,middle,0,2
authored_by:publication:W2007221293->person:A5102093613,authored_by,publication:W2007221293,person:A5102093613,W2007221293,A5102093613,middle,0,3
authored_by:publication:W2007221293->person:A5108422079,authored_by,publication:W2007221293,person:A5108422079,W2007221293,A5108422079,middle,0,4
authored_by:publication:W2007221293->person:A5053140466,authored_by,publication:W2007221293,person:A5053140466,W2007221293,A5053140466,middle,0,5
authored_by:publication:W2007221293->person:A5111832890,authored_by,publication:W2007221293,person:A5111832890,W2007221293,A5111832890,middle,0,6
authored_by:publication:W2007221293->person:A5111508374,authored_by,publication:W2007221293,person:A5111508374,W2007221293,A5111508374,middle,0,7
authored_by:publication:W2007221293->person:A5055215439,authored_by,publication:W2007221293,person:A5055215439,W2007221293,A5055215439,last,0,8
authored_by:publication:W2112017750->person:A5046852323,authored_by,publication:W2112017750,person:A5046852323,W2112017750,A5046852323,first,0,0
authored_by:publication:W2112017750->person:A5022819682,authored_by,publication:W2112017750,person:A5022819682,W2112017750,A5022819682,last,1,1
authored_by:publication:W2151487996->person:A5110001536,authored_by,publication:W2151487996,person:A5110001536,W2151487996,A5110001536,first,1,0
authored_by:publication:W2151487996->person:A5064264687,authored_by,publication:W2151487996,person:A5064264687,W2151487996,A5064264687,middle,0,1
authored_by:publication:W2151487996->person:A5113607747,authored_by,publication:W2151487996,person:A5113607747,W2151487996,A5113607747,middle,0,2
authored_by:publication:W2151487996->person:A5009219340,authored_by,publication:W2151487996,person:A5009219340,W2151487996,A5009219340,middle,0,3
authored_by:publication:W2151487996->person:A5109076248,authored_by,publication:W2151487996,person:A5109076248,W2151487996,A5109076248,last,0,4
authored_by:publication:W2081155210->person:A5083945877,authored_by,publication:W2081155210,person:A5083945877,W2081155210,A5083945877,first,1,0
authored_by:publication:W2081155210->person:A5071679701,authored_by,publication:W2081155210,person:A5071679701,W2081155210,A5071679701,last,0,1
authored_by:publication:W2037557484->person:A5013165905,authored_by,publication:W2037557484,person:A5013165905,W2037557484,A5013165905,first,1,0
authored_by:publication:W2018201949->person:A5065916093,authored_by,publication:W2018201949,person:A5065916093,W2018201949,A5065916093,first,1,0
authored_by:publication:W2122912498->person:A5101509249,authored_by,publication:W2122912498,person:A5101509249,W2122912498,A5101509249,first,1,0
authored_by:publication:W2122912498->person:A5038025961,authored_by,publication:W2122912498,person:A5038025961,W2122912498,A5038025961,last,0,1
authored_by:publication:W2055461003->person:A5019172558,authored_by,publication:W2055461003,person:A5019172558,W2055461003,A5019172558,first,1,0
authored_by:publication:W2055461003->person:A5011300391,authored_by,publication:W2055461003,person:A5011300391,W2055461003,A5011300391,last,0,1
authored_by:publication:W2149608872->person:A5065916093,authored_by,publication:W2149608872,person:A5065916093,W2149608872,A5065916093,first,1,0
authored_by:publication:W2149608872->person:A5025500757,authored_by,publication:W2149608872,person:A5025500757,W2149608872,A5025500757,last,0,1
authored_by:publication:W2141403362->person:A5058047443,authored_by,publication:W2141403362,person:A5058047443,W2141403362,A5058047443,first,1,0
authored_by:publication:W2141403362->person:A5021008604,authored_by,publication:W2141403362,person:A5021008604,W2141403362,A5021008604,last,0,1
authored_by:publication:W2024509488->person:A5110292390,authored_by,publication:W2024509488,person:A5110292390,W2024509488,A5110292390,first,1,0
authored_by:publication:W2024509488->person:A5060645271,authored_by,publication:W2024509488,person:A5060645271,W2024509488,A5060645271,last,0,1
authored_by:publication:W2122517769->person:A5004154542,authored_by,publication:W2122517769,person:A5004154542,W2122517769,A5004154542,first,1,0
authored_by:publication:W2122517769->person:A5001390698,authored_by,publication:W2122517769,person:A5001390698,W2122517769,A5001390698,last,0,1
authored_by:publication:W1984314602->person:A5110670884,authored_by,publication:W1984314602,person:A5110670884,W1984314602,A5110670884,first,1,0
authored_by:publication:W2097780989->person:A5020076556,authored_by,publication:W2097780989,person:A5020076556,W2097780989,A5020076556,first,1,0
authored_by:publication:W2097780989->person:A5025375729,authored_by,publication:W2097780989,person:A5025375729,W2097780989,A5025375729,last,0,1
authored_by:publication:W4292808503->person:W4292808503-person-0,authored_by,publication:W4292808503,person:W4292808503-person-0,W4292808503,W4292808503-person-0,first,1,0
authored_by:publication:W2134049139->person:A5110910530,authored_by,publication:W2134049139,person:A5110910530,W2134049139,A5110910530,first,1,0
authored_by:publication:W2579555219->person:A5110670884,authored_by,publication:W2579555219,person:A5110670884,W2579555219,A5110670884,first,1,0
authored_by:publication:W4292542163->person:A5109091920,authored_by,publication:W4292542163,person:A5109091920,W4292542163,A5109091920,first,1,0
authored_by:publication:W2159401492->person:A5028378139,authored_by,publication:W2159401492,person:A5028378139,W2159401492,A5028378139,first,1,0
authored_by:publication:W2159401492->person:A5028378139,authored_by,publication:W2159401492,person:A5028378139,W2159401492,A5028378139,middle,0,1
authored_by:publication:W2159401492->person:A5108089949,authored_by,publication:W2159401492,person:A5108089949,W2159401492,A5108089949,middle,0,2
authored_by:publication:W2159401492->person:A5063923755,authored_by,publication:W2159401492,person:A5063923755,W2159401492,A5063923755,last,0,3
authored_by:publication:W2159306398->person:A5024894593,authored_by,publication:W2159306398,person:A5024894593,W2159306398,A5024894593,first,1,0
authored_by:publication:W2991792334->person:A5068353058,authored_by,publication:W2991792334,person:A5068353058,W2991792334,A5068353058,first,1,0
authored_by:publication:W2991792334->person:A5113499690,authored_by,publication:W2991792334,person:A5113499690,W2991792334,A5113499690,middle,0,1
authored_by:publication:W2991792334->person:A5076572041,authored_by,publication:W2991792334,person:A5076572041,W2991792334,A5076572041,middle,0,2
authored_by:publication:W2991792334->person:A5042962646,authored_by,publication:W2991792334,person:A5042962646,W2991792334,A5042962646,middle,0,3
authored_by:publication:W2991792334->person:W2991792334-person-4,authored_by,publication:W2991792334,person:W2991792334-person-4,W2991792334,W2991792334-person-4,last,0,4
authored_by:publication:W1964184380->person:W1964184380-person-0,authored_by,publication:W1964184380,person:W1964184380-person-0,W1964184380,W1964184380-person-0,first,1,0
authored_by:publication:W1964184380->person:W1964184380-person-1,authored_by,publication:W1964184380,person:W1964184380-person-1,W1964184380,W1964184380-person-1,middle,0,1
authored_by:publication:W1964184380->person:W1964184380-person-2,authored_by,publication:W1964184380,person:W1964184380-person-2,W1964184380,W1964184380-person-2,middle,0,2
authored_by:publication:W1964184380->person:W1964184380-person-3,authored_by,publication:W1964184380,person:W1964184380-person-3,W1964184380,W1964184380-person-3,middle,0,3
authored_by:publication:W1964184380->person:W1964184380-person-4,authored_by,publication:W1964184380,person:W1964184380-person-4,W1964184380,W1964184380-person-4,middle,0,4
authored_by:publication:W1964184380->person:W1964184380-person-5,authored_by,publication:W1964184380,person:W1964184380-person-5,W1964184380,W1964184380-person-5,middle,0,5
authored_by:publication:W1964184380->person:W1964184380-person-6,authored_by,publication:W1964184380,person:W1964184380-person-6,W1964184380,W1964184380-person-6,middle,0,6
authored_by:publication:W1964184380->person:W1964184380-person-7,authored_by,publication:W1964184380,person:W1964184380-person-7,W1964184380,W1964184380-person-7,middle,0,7
authored_by:publication:W1964184380->person:W1964184380-person-8,authored_by,publication:W1964184380,person:W1964184380-person-8,W1964184380,W1964184380-person-8,middle,0,8
authored_by:publication:W1964184380->person:W1964184380-person-9,authored_by,publication:W1964184380,person:W1964184380-person-9,W1964184380,W1964184380-person-9,middle,0,9
authored_by:publication:W1964184380->person:W1964184380-person-10,authored_by,publication:W1964184380,person:W1964184380-person-10,W1964184380,W1964184380-person-10,middle,0,10
authored_by:publication:W1964184380->person:W1964184380-person-11,authored_by,publication:W1964184380,person:W1964184380-person-11,W1964184380,W1964184380-person-11,middle,0,11
authored_by:publication:W1964184380->person:W1964184380-person-12,authored_by,publication:W1964184380,person:W1964184380-person-12,W1964184380,W1964184380-person-12,middle,0,12
authored_by:publication:W1964184380->person:W1964184380-person-13,authored_by,publication:W1964184380,person:W1964184380-person-13,W1964184380,W1964184380-person-13,middle,0,13
authored_by:publication:W1964184380->person:W1964184380-person-14,authored_by,publication:W1964184380,person:W1964184380-person-14,W1964184380,W1964184380-person-14,middle,0,14
authored_by:publication:W1964184380->person:W1964184380-person-15,authored_by,publication:W1964184380,person:W1964184380-person-15,W1964184380,W1964184380-person-15,last,0,15
authored_by:publication:W2037377025->person:A5073962608,authored_by,publication:W2037377025,person:A5073962608,W2037377025,A5073962608,first,1,0
authored_by:publication:W2037377025->person:A5005053706,authored_by,publication:W2037377025,person:A5005053706,W2037377025,A5005053706,last,0,1
authored_by:publication:W843007777->person:A5052174858,authored_by,publication:W843007777,person:A5052174858,W843007777,A5052174858,first,1,0
authored_by:publication:W843007777->person:A5028006288,authored_by,publication:W843007777,person:A5028006288,W843007777,A5028006288,middle,0,1
authored_by:publication:W843007777->person:A5013313042,authored_by,publication:W843007777,person:A5013313042,W843007777,A5013313042,middle,0,2
authored_by:publication:W843007777->person:A5103493080,authored_by,publication:W843007777,person:A5103493080,W843007777,A5103493080,middle,0,3
authored_by:publication:W843007777->person:A5024173189,authored_by,publication:W843007777,person:A5024173189,W843007777,A5024173189,middle,0,4
authored_by:publication:W843007777->person:A5037112503,authored_by,publication:W843007777,person:A5037112503,W843007777,A5037112503,middle,0,5
authored_by:publication:W843007777->person:A5112196810,authored_by,publication:W843007777,person:A5112196810,W843007777,A5112196810,last,0,6
authored_by:publication:W1980704616->person:A5013706446,authored_by,publication:W1980704616,person:A5013706446,W1980704616,A5013706446,first,1,0
authored_by:publication:W2142225512->person:A5091255592,authored_by,publication:W2142225512,person:A5091255592,W2142225512,A5091255592,first,1,0
authored_by:publication:W2142225512->person:A5069080391,authored_by,publication:W2142225512,person:A5069080391,W2142225512,A5069080391,last,0,1
authored_by:publication:W1979290264->person:A5054729605,authored_by,publication:W1979290264,person:A5054729605,W1979290264,A5054729605,first,1,0
authored_by:publication:W1979290264->person:A5045921227,authored_by,publication:W1979290264,person:A5045921227,W1979290264,A5045921227,last,0,1
authored_by:publication:W2950504429->person:A5054729605,authored_by,publication:W2950504429,person:A5054729605,W2950504429,A5054729605,first,0,0
authored_by:publication:W2950504429->person:A5045921227,authored_by,publication:W2950504429,person:A5045921227,W2950504429,A5045921227,last,1,1
authored_by:publication:W3025949386->person:A5051170302,authored_by,publication:W3025949386,person:A5051170302,W3025949386,A5051170302,first,1,0
authored_by:publication:W3025949386->person:A5015001509,authored_by,publication:W3025949386,person:A5015001509,W3025949386,A5015001509,middle,0,1
authored_by:publication:W3025949386->person:A5025954456,authored_by,publication:W3025949386,person:A5025954456,W3025949386,A5025954456,middle,0,2
authored_by:publication:W3025949386->person:A5052671847,authored_by,publication:W3025949386,person:A5052671847,W3025949386,A5052671847,middle,0,3
authored_by:publication:W3025949386->person:A5087576182,authored_by,publication:W3025949386,person:A5087576182,W3025949386,A5087576182,middle,0,4
authored_by:publication:W3025949386->person:A5049740980,authored_by,publication:W3025949386,person:A5049740980,W3025949386,A5049740980,middle,0,5
authored_by:publication:W3025949386->person:A5076677580,authored_by,publication:W3025949386,person:A5076677580,W3025949386,A5076677580,middle,0,6
authored_by:publication:W3025949386->person:A5088422081,authored_by,publication:W3025949386,person:A5088422081,W3025949386,A5088422081,middle,0,7
authored_by:publication:W3025949386->person:A5085254598,authored_by,publication:W3025949386,person:A5085254598,W3025949386,A5085254598,middle,0,8
authored_by:publication:W3025949386->person:A5079340690,authored_by,publication:W3025949386,person:A5079340690,W3025949386,A5079340690,middle,0,9
authored_by:publication:W3025949386->person:A5086244205,authored_by,publication:W3025949386,person:A5086244205,W3025949386,A5086244205,middle,0,10
authored_by:publication:W3025949386->person:A5060475316,authored_by,publication:W3025949386,person:A5060475316,W3025949386,A5060475316,middle,0,11
authored_by:publication:W3025949386->person:W3025949386-person-12,authored_by,publication:W3025949386,person:W3025949386-person-12,W3025949386,W3025949386-person-12,middle,0,12
authored_by:publication:W3025949386->person:A5018520453,authored_by,publication:W3025949386,person:A5018520453,W3025949386,A5018520453,middle,0,13
authored_by:publication:W3025949386->person:A5021304034,authored_by,publication:W3025949386,person:A5021304034,W3025949386,A5021304034,middle,0,14
authored_by:publication:W3025949386->person:A5005317955,authored_by,publication:W3025949386,person:A5005317955,W3025949386,A5005317955,middle,0,15
